subclone_ID	frequencies
1	0.00563191755908	0.101849740212
2	0.0972617740459	0.0388813086775
3	0.867773134877	0.846138810365
4	0.826491463971	0.838046871641
5	0.815034324616	0.733374941164
6	0.00294420727231	0.0158486887851
7	0.730167074997	0.507491360018
8	0.726939715538	0.468058793647
9	0.70242927563	0.358084714787
10	0.608259591758	0.35683164214
11	0.5814452233	0.337620459927
12	0.456982910627	0.194387565955
13	0.382371018121	0.0943838034771
14	0.345696515931	0.0846229626008
15	0.180979739015	0.0233545570034
16	0.15626470091	0.00180473379036
17	0.0820092760189	0.209108463463
18	0.00298283142527	0.0285378851018
19	0.0550663776179	0.134300075348
20	0.0533320914242	0.0627411891529
