subclone_ID	frequencies
1	0.988840886277	0.967950053975	0.994033351784	0.99254890574	0.929282347189
2	0.893985015844	0.895172188801	0.812001572886	0.974033410697	0.754930359163
3	0.0175484566644	0.0342047235876	0.090110441838	0.0182800939116	0.0625627456325
4	0.00419411606908	0.00350362167169	0.0281937676066	0.00829869128975	0.0386135914056
5	0.689058375169	0.655140385703	0.647389009049	0.747597209572	0.624711801249
6	0.636529261955	0.652082684709	0.628786470893	0.580212970376	0.608654177487
7	0.625490878363	0.649489591073	0.598170044819	0.419809532812	0.537682214983
8	0.581583644971	0.646665604836	0.584932458014	0.345473713771	0.508626374794
9	0.40842064856	0.592417657732	0.502826737293	0.278503704563	0.481410680313
10	0.337670788792	0.587910163191	0.472719952964	0.253924256727	0.477930947325
11	0.279846531594	0.501278679637	0.438212714141	0.243641456043	0.463080387984
12	0.233474670884	0.473544952158	0.35796708153	0.24350725462	0.433465791838
13	0.124446264995	0.346487930316	0.334239282752	0.13644600006	0.211347800421
14	0.124363503473	0.228911658918	0.192604208368	0.130917560739	0.146281759747
15	0.124009719938	0.210930564924	0.113532123332	0.1154454948	0.126760409164
16	0.0459931779601	0.103370598948	0.0596526907682	0.0923582226954	0.0841255759839
17	0.0425418965237	0.00237360289737	0.0251690326676	0.0327437132808	0.0582681449956
18	0.0993590480468	0.148204547542	0.0406067109797	0.0606585003673	0.0319730129675
19	0.0507599828413	0.0610402310703	0.0395375690139	0.0552384697403	0.0133341442551
20	0.111940305811	0.0104953702557	0.0672142061926	0.0390514991906	0.0240146789625
