subclone_ID	frequencies
1	0.976920484891	0.995600175552
2	0.86763560658	0.954631140768
3	0.863277658307	0.917698799922
4	0.735892732767	0.829313315118
5	0.656616961025	0.82736536729
6	0.607009699903	0.544805273881
7	0.588402670845	0.538325298247
8	0.395166098886	0.329738047081
9	0.0366885289624	0.0309309201055
10	0.185285379276	0.204355226145
11	0.119361471766	0.192607369881
12	0.108488133125	0.181890270256
13	0.051173342623	0.0473864153893
14	0.310456723326	0.292022561807
15	0.30128985639	0.287887809244
16	0.267539498429	0.269018249658
17	0.163865183997	0.223467848608
18	0.142019130818	0.0780178250338
19	0.0695089057898	0.0506496017372
20	0.0429301641998	0.0317180521205
