subclone_ID	frequencies
1	0.841754130014	0.839166707498
2	0.723037538706	0.820319505017
3	0.63474656949	0.740980183448
4	0.534395682904	0.533935781353
5	0.0554081123942	0.000926693144339
6	0.052633403364	0.15471604953
7	0.0550189945575	0.0121222551972
8	0.128656975971	0.0635275505518
9	0.125862061808	0.0381895214878
10	0.375427566985	0.461916139282
11	0.350070714549	0.451548863444
12	0.0997855660606	0.0649409560899
13	0.0343930575799	0.0496499572203
14	0.332179868785	0.297176671339
15	0.306899663329	0.234769111604
16	0.297514775889	0.217718293759
17	0.161293427954	0.177904031333
18	0.159601702272	0.171309209298
19	0.0993818335294	0.0823429485559
20	0.0548905477551	0.0123314346467
