subclone_ID	frequencies
1	0.741511960628	0.82887514832	0.661371591725	0.776513735589	0.722417765695	0.603252831013	0.767178140575
2	0.713540505066	0.528489465146	0.642508624902	0.755431189688	0.702240696623	0.544382927983	0.718825271847
3	0.232832206601	0.0993958433632	0.236491323257	0.158528285018	0.142822012983	0.328204614394	0.146171635185
4	0.122196778733	0.0782216698739	0.204235153191	0.120821271891	0.125979247356	0.299108528598	0.0358951768252
5	0.114084268161	0.0504923926921	0.0966845370849	0.0633564365124	0.115939608291	0.251513868815	0.0210233795063
6	0.0471454581145	0.0365834337028	0.0534449341773	0.0537968997724	0.0586565878176	0.0952638689475	0.0196222412653
7	0.585066081623	0.364409804217	0.44230086499	0.690635082882	0.350716422075	0.355474777617	0.503884529477
8	0.573641094605	0.33531899585	0.399119236936	0.676656365881	0.320504352944	0.340416282849	0.497072210785
9	0.435698604319	0.292251714169	0.36527206217	0.388893374069	0.293091988466	0.233285594809	0.380603950678
10	0.429128761039	0.199006766828	0.287224570975	0.362022346429	0.289503798171	0.157938891731	0.314854731925
11	0.04775741868	0.0507992826424	0.100875522728	0.108388173492	0.0220588674826	0.0127653871269	0.0795493625139
12	0.0131117695076	0.0513899097381	0.0126203044172	0.0132977490493	0.0653839060186	0.0396848822355	0.024297889702
13	0.13855758183	0.0671024983265	0.12159926577	0.244330417377	0.265063679346	0.123381033812	0.191362070438
14	0.092426528551	0.0281098123534	0.118493584209	0.204307950618	0.258478888419	0.0611582282183	0.0605202347598
15	0.0910632814846	0.0267741509531	0.0346296824411	0.0584871113984	0.234163888911	0.0301740750011	0.0538551618036
16	0.0741806133742	0.0243722376386	0.00522155021784	0.0245715062386	0.112699518707	0.00379587375889	0.0522427707907
17	0.11925193738	0.0354032722165	0.0184259695487	0.249738175219	0.0222535207739	0.0117694170007	0.0576667367496
18	0.119982602365	0.153314499599	0.14087761964	0.0633746939341	0.277080070777	0.143024366252	0.174197226662
19	0.117074766843	0.120121424044	0.0949656226732	0.0618348516635	0.0839917355226	0.066303533657	0.15244499725
20	0.0781468075077	0.0505917078578	0.0155887711366	0.00853650357373	0.0678927620199	0.0356660670459	0.0910148091213
