subclone_ID	frequencies
1	0.979788616338	0.857122481465
2	0.97794476093	0.81307795332
3	0.944722747015	0.777042033233
4	0.935523181516	0.769692257047
5	0.914299441098	0.654666928823
6	0.792073910138	0.651186875945
7	0.784713314939	0.646887427621
8	0.737866063219	0.571875670406
9	0.729034608754	0.549131271056
10	0.717605831366	0.548341775561
11	0.709281661885	0.520582238072
12	0.671123048381	0.515830419155
13	0.610903555762	0.486735190414
14	0.538425648649	0.458665960898
15	0.533929703566	0.440089841658
16	0.512104428688	0.407846746077
17	0.497558802403	0.268101916288
18	0.292722774711	0.267473382121
19	0.264945802188	0.246009378661
20	0.193630844527	0.147218361323
