subclone_ID	frequencies
1	0.899242139407	0.965179126232
2	0.823647388893	0.867469692394
3	0.794064057609	0.858872557358
4	0.0596217844215	0.0967240873181
5	0.717191569718	0.709740876602
6	0.649282495984	0.677951220082
7	0.586310466172	0.61189562508
8	0.275297895508	0.272518963335
9	0.242437438708	0.195585190482
10	0.16323520701	0.182736767508
11	0.147028751263	0.168796039045
12	0.126805522934	0.114975588224
13	0.121386358733	0.112269736199
14	0.10088364248	0.0393228238603
15	0.0286234623313	0.0201436376941
16	0.24509764472	0.33530977251
17	0.233520110199	0.234043479569
18	0.230381834122	0.173971736885
19	0.141270294748	0.115957176177
20	0.0477938742276	0.087982752194
