subclone_ID	frequencies
1	0.922629105646	0.996019169802
2	0.90432007998	0.91932805607
3	0.817341709105	0.802570495636
4	0.395702469108	0.335097725289
5	0.138814151127	0.0609962136824
6	0.120106764014	0.0278794296592
7	0.039647085502	0.0594030433236
8	0.201399275009	0.202864653915
9	0.159433022808	0.155211975655
10	0.15272457365	0.0329440992405
11	0.0150963680723	0.0763792352156
12	0.403150380018	0.454536320883
13	0.373868944553	0.41705517402
14	0.233376953452	0.410015708881
15	0.21377799691	0.364261538336
16	0.202656302429	0.352947099305
17	0.146346545368	0.0966890139641
18	0.0347774850859	0.0452566435051
19	0.0679817570097	0.0254201465559
20	0.0463607291976	0.00379549583695
