subclone_ID	frequencies
1	0.982879740224	0.941517651558
2	0.967792584895	0.844967787728
3	0.856951233142	0.823138518682
4	0.763586187198	0.773417378808
5	0.736132694705	0.770856310031
6	0.583322912733	0.694539930645
7	0.266154802372	0.410991059439
8	0.225528976815	0.385459619991
9	0.225246275499	0.373929762887
10	0.197737315175	0.367496761195
11	0.163898331001	0.326283660017
12	0.0523014996944	0.326232075449
13	0.0129612677036	0.302864554961
14	0.00627541652105	0.301171564206
15	0.00143437917697	0.068412670318
16	0.245622759607	0.220310083481
17	0.238769386507	0.153628598622
18	0.229934350769	0.0888378030217
19	0.18025150149	0.0553447713742
20	0.068964174453	0.011586670556
