subclone_ID	frequencies
1	0.955624382557	0.983627156399	0.979098947544	0.937463109722	0.973421319269	0.937675699438	0.998597251667
2	0.6404598682	0.646365069531	0.71816359632	0.686264252617	0.501055380971	0.495667937219	0.670279150545
3	0.601137452354	0.48604357055	0.716291639559	0.66835581968	0.496405809079	0.469005989228	0.656281594454
4	0.600794200157	0.398278020143	0.68612344399	0.621994091046	0.484360639706	0.435229356075	0.634454145746
5	0.573029345336	0.379375978354	0.51854019217	0.570387251147	0.465281479123	0.434219800937	0.56225310737
6	0.493983136225	0.377793813963	0.427962246909	0.55486169184	0.440624024337	0.405416589566	0.504718392852
7	0.129717971996	0.0418590521809	0.0824658881482	0.121220957784	0.119412364554	0.194450917717	0.356200075297
8	0.287721363054	0.272490897639	0.221496406968	0.2344013012	0.283179532207	0.208397465342	0.144272953103
9	0.0377518183988	0.0989547285761	0.00700319858908	0.00977552620306	0.0895626927672	0.0015030846048	0.0611811187786
10	0.168406019203	0.138791916604	0.148976668459	0.171818044804	0.0951614160782	0.192517687173	0.02634151826
11	0.0733534861166	0.0866072062903	0.00185123206064	0.0491989647087	0.00491420616181	0.0366054720443	0.0253300330136
12	0.237302026385	0.312479465795	0.249935116737	0.236554955806	0.391461776288	0.365017996551	0.232734157291
13	0.199828198748	0.301092190563	0.220157880188	0.234811554228	0.334965309494	0.35732994431	0.222728862122
14	0.157386057651	0.250922780839	0.208338830401	0.192988692236	0.333257207912	0.277227177059	0.154426342973
15	0.151951795165	0.249600395101	0.203077057256	0.160839119574	0.248828755542	0.273158631279	0.13135252595
16	0.122264482603	0.150310477444	0.128712692585	0.158570172908	0.214380456494	0.199519986504	0.0648259854889
17	0.11311902938	0.0708713770745	0.0695755839999	0.158531843208	0.129427413797	0.174012686389	0.0300464507522
18	0.0227547563016	0.00046096854172	0.0547753087096	0.0729439621424	0.0234613599677	0.0182764472341	0.00636625057561
19	0.0811120180998	0.0156970799496	0.055572591014	0.119977758174	0.0967571935404	0.119736732432	0.136768458007
20	0.0332017819935	0.0123412879475	0.0348242941246	0.092134234376	0.02664748808	0.0381344714432	0.113957927016
