subclone_ID	frequencies
1	0.609849609321	0.715166479964	0.673074226526	0.599229840838	0.747281378773	0.75754218452	0.723542496884	0.458441337152	0.73304703018
2	0.480479495669	0.628851025927	0.451970425271	0.522426720734	0.692210824064	0.460392510201	0.587319767854	0.345943281831	0.569505044925
3	0.0781367409955	0.0425521758473	0.109673921294	0.0585926985703	0.0204874111791	0.279513672614	0.105179687445	0.0514882591267	0.162416550426
4	0.00150679753174	0.0163897281381	0.0570307985201	0.0463730537331	0.0178167433115	0.215502600709	0.00389999424547	0.026996485134	0.0220264853616
5	0.426705914277	0.566825767121	0.446221692597	0.45366284295	0.62818668143	0.364084962663	0.570235161062	0.335869349893	0.545008204212
6	0.419857337646	0.555861922525	0.438226788034	0.443198843631	0.585353453437	0.210197658926	0.490350544134	0.296213709602	0.486445790203
7	0.414670504413	0.548087277677	0.41625369876	0.392280550554	0.561415315323	0.199146048008	0.464416945273	0.274214936825	0.466961293779
8	0.407980602284	0.467903529275	0.357109856358	0.344689205162	0.381328567375	0.155418611247	0.439142269004	0.257205134255	0.45601040867
9	0.144394993128	0.210073719555	0.0633086816376	0.0968047120011	0.0680574578779	0.0323079453562	0.0187902111424	0.0405247246138	0.0758952847122
10	0.313117772907	0.274453978056	0.320607712312	0.22225966327	0.2451927164	0.215418381377	0.255708943041	0.461817106853	0.212837757059
11	0.28884386426	0.265924055062	0.313246862356	0.207700605292	0.234999617939	0.198221760207	0.0937595472029	0.355655403052	0.205058775707
12	0.23643262836	0.253369721289	0.259840681936	0.185437869647	0.229171511208	0.143063514295	0.0542097021362	0.255348691855	0.160951947288
13	0.174947298259	0.138125995341	0.14773550049	0.172953752852	0.225678715793	0.108597415854	0.0539012193017	0.218332094171	0.134234249291
14	0.131517948282	0.102856691495	0.108579976387	0.155479291824	0.218056165368	0.0904131731466	0.0360482193802	0.186719827373	0.0892165319138
15	0.0807628831984	0.0202545652287	0.0160229888069	0.150634808704	0.0476756596262	0.0816579798751	0.0347865238064	0.0502099485617	0.00721154832643
16	0.257817309599	0.250000727609	0.259643483508	0.149961666366	0.28290782876	0.0999524256302	0.301748612783	0.182658230827	0.280194577021
17	0.0776510709241	0.113699015302	0.11947964921	0.057925564375	0.123944382286	0.0450753978204	0.254892184039	0.0522010036499	0.258568350563
18	0.0603161842112	0.079080123739	0.117854515418	0.0243762616295	0.0938099850831	0.00854043233966	0.119251889842	0.0464858177943	0.255809145164
19	0.0135473331908	0.0178166033398	0.0816291888496	0.0045952400739	0.0911033444078	0.00540788837002	0.0968344176891	0.0324237200087	0.198901439875
20	0.113434953888	0.0786927935485	0.00258088290614	0.05579975554	0.0667670767907	0.0443286717105	0.0213388626341	0.0578258026259	0.00293274853947
