subclone_ID	frequencies
1	0.97942167019	0.977371296848
2	0.972125003732	0.973842697478
3	0.210942617904	0.516730413674
4	0.19206669363	0.37305506348
5	0.128717615817	0.159354468821
6	0.11210208439	0.148515469917
7	0.0938820359527	0.139473256706
8	0.0873769237473	0.0157836031792
9	0.725614078761	0.364191039959
10	0.700067739759	0.347889222729
11	0.684840091403	0.342029273347
12	0.67515551645	0.270317590813
13	0.0364908468419	0.0233514161758
14	0.598246598267	0.23501988426
15	0.509498217067	0.069667899176
16	0.0639327497396	0.0469790020633
17	0.0179350576157	0.0267116647332
18	0.00624306986164	0.0036591700514
19	0.420352424261	0.0189753918599
20	0.0586255144253	0.0450455750403
