subclone_ID	frequencies
1	0.308830884117	0.404860439826	0.353705481748	0.416887767887
2	0.291660510105	0.301171233726	0.321508983974	0.195532155501
3	0.290451749009	0.22626818782	0.275547153399	0.184636010479
4	0.16288613067	0.154195640363	0.271470082774	0.0533070120598
5	0.0896406765853	0.100925118738	0.228580640041	0.0426661228937
6	0.0103330240234	0.0450573349832	0.00283826940604	0.0091001977034
7	0.654702144036	0.538363377245	0.548989691062	0.539013857336
8	0.541439884743	0.43542651376	0.473391537124	0.432445228103
9	0.511451623325	0.422099872861	0.431600574083	0.376189442366
10	0.481662989358	0.406650876928	0.386825394234	0.354742491488
11	0.0300836523768	0.0492651393586	0.0223041588851	0.081477841843
12	0.461943847984	0.381477508653	0.324169965963	0.317850727687
13	0.458979925221	0.23401439095	0.283156538795	0.240467025567
14	0.268801358385	0.22522016642	0.268188695429	0.147866191876
15	0.253365315709	0.224159933161	0.231680971152	0.136322586116
16	0.239521067512	0.156548420464	0.201125078206	0.135335871665
17	0.237045498391	0.14992760772	0.180273293707	0.111131947349
18	0.226239347327	0.0541317487066	0.0734015428689	0.0694007375354
19	0.226060443696	0.0513930033331	0.0365353311233	0.0622682092854
20	0.224178855809	0.00325310800402	0.0133197714452	0.00907590144915
