subclone_ID	frequencies
1	0.569931728121	0.192655794768
2	0.384384281062	0.156931740037
3	0.326031373243	0.114502658723
4	0.387985112924	0.767270034364
5	0.335689464149	0.58898561423
6	0.292000405068	0.396692709462
7	0.256800746232	0.27910571949
8	0.127015935546	0.173355350915
9	0.0622417483579	0.167899452958
10	0.250324226732	0.0926164360609
11	0.149630822281	0.0790883661766
12	0.0648274173246	0.0609355416796
13	0.00704451130234	0.00285276077981
14	0.0518353507788	0.174943653218
15	0.021427301282	0.129816061134
16	0.128624166583	0.0745571329363
17	0.0861698852268	0.0117670762954
18	0.0193376718401	0.00449776016867
19	0.033579119179	0.111374898639
20	0.0137514362016	0.0738480797317
