subclone_ID	frequencies
1	0.932116325865	0.992005081488
2	0.718832087146	0.831383894916
3	0.173250813067	0.248142108786
4	0.159186536189	0.0980877452366
5	0.089099167657	0.0542818474193
6	0.0789584650189	0.0113071952182
7	0.544188376136	0.559108503583
8	0.412006217281	0.471084194551
9	0.389744419602	0.458848154858
10	0.356220393764	0.355844356644
11	0.0384711894086	0.0940808019437
12	0.00976867333823	0.0188976108141
13	0.00745565910949	0.0114262591868
14	0.140772666078	0.118642593303
15	0.137794659739	0.0516070890839
16	0.0290936632074	0.0221170827285
17	0.292960406015	0.218738835098
18	0.243498630707	0.14904603886
19	0.150352678658	0.0945023012084
20	0.00117532400432	0.0424259374467
