subclone_ID	frequencies
1	0.885710631704	0.987063615785
2	0.300910918637	0.509308856184
3	0.203816416814	0.50745049835
4	0.560864601224	0.373790147829
5	0.551068668959	0.338567766693
6	0.173077397627	0.493307090906
7	0.0608572288233	0.0995609130882
8	0.541344960524	0.292876783141
9	0.269005418356	0.290816337892
10	0.233492082057	0.241816389783
11	0.175050399244	0.223380365504
12	0.152208709228	0.187580479293
13	0.0290658053768	0.180590891936
14	0.000651123984477	0.0330708910795
15	0.0454395741204	0.0969312192735
16	0.0427051020901	0.0273808829889
17	0.0803295351074	0.346843002835
18	0.0590895675592	0.340780325059
19	0.0411351156015	0.148761925863
20	0.0201684933	0.130699661836
