subclone_ID	frequencies
1	0.973662158174	0.978871009036
2	0.870294076237	0.877730242195
3	0.853846901455	0.866894976243
4	0.101321652409	0.000836238271305
5	0.551393196718	0.495631785923
6	0.530537574508	0.48687927611
7	0.142488805101	0.0958825526695
8	0.140734136693	0.0877008513258
9	0.0711160129018	0.0316997146683
10	0.112750693312	0.237370666271
11	0.101125461111	0.220911785674
12	0.030184540705	0.012666964
13	0.0787327261828	0.129692645285
14	0.0785375360446	0.114480087702
15	0.380618719172	0.35566028374
16	0.21178730478	0.325005560619
17	0.153249770103	0.268724200787
18	0.0885093952229	0.0930993019089
19	0.0625713872964	0.0536791959142
20	0.0270338379343	0.0085900825381
