subclone_ID	frequencies
1	0.937560225787	0.918835581428
2	0.933547576815	0.809282226415
3	0.197999184804	0.111699366263
4	0.172485584439	0.0910196576753
5	0.161057646221	0.0178760848236
6	0.658067432283	0.68635868864
7	0.643288546868	0.618885937591
8	0.615418572047	0.582498852485
9	0.600424043506	0.537882902388
10	0.54792073714	0.531753480012
11	0.484398474951	0.438221632792
12	0.436514171565	0.422298923699
13	0.263680055867	0.397902861876
14	0.17633892963	0.397676208602
15	0.172118055897	0.312978574087
16	0.0486551134758	0.0220187859605
17	0.0169865332358	0.00519525416386
18	0.0364958578791	0.0160109374432
19	0.103880806699	0.236091659688
20	0.00171674502317	0.11708741297
