subclone_ID	frequencies
1	0.799599588356	0.992466630515	0.872185515712	0.773915826775	0.892735514475	0.916641621445	0.826387838999	0.972348787478
2	0.770380664981	0.98424527266	0.726425388307	0.767702777228	0.853912827274	0.897518022575	0.762545880911	0.965668035569
3	0.00129405520416	0.00657062962474	0.00706447640755	0.00508150706955	0.0466853244936	0.00928685982848	0.0070570653636	0.0417011782986
4	0.0845701136976	0.00233637516944	0.013339465086	0.207005366581	0.0701802434805	0.0263013691977	0.0481862565482	0.0222178719306
5	0.747737179582	0.842818998373	0.626149612046	0.738808884177	0.599800385141	0.879674799654	0.684090468705	0.91255134608
6	0.711143687223	0.839177682634	0.602027278014	0.720955679458	0.595235116395	0.873167511897	0.668874893116	0.883574319678
7	0.346604261397	0.189708599819	0.14454244468	0.133383998565	0.157253332407	0.141300630543	0.279086783089	0.237294021265
8	0.285231573167	0.169171044144	0.140977905621	0.103435053864	0.0395594075206	0.0980478249529	0.16079884311	0.154192308934
9	0.250942822727	0.118482006299	0.109319091611	0.0891742560692	0.00946699130088	0.0737388350918	0.0444231380356	0.0811965786545
10	0.210397461512	0.0337255443394	0.0550364753073	0.0603943114327	0.00447141385919	0.047601624374	0.0402122341216	0.0331688175406
11	0.361367973707	0.628585349965	0.453400028032	0.547391938316	0.437205613475	0.508331654684	0.36256690627	0.578498753342
12	0.341057132046	0.607812485795	0.39163874073	0.527467519238	0.416531501377	0.498108484986	0.335907200474	0.411965929199
13	0.0890547835313	0.364383942411	0.183825331214	0.102595366469	0.106662702419	0.0959951366073	0.046094502154	0.131470502171
14	0.00576790711547	0.162836639585	0.107043267614	0.0514303495929	0.0328208396167	0.0772141872624	0.00468292799057	0.0121103222389
15	0.239039144433	0.204678092126	0.145273916375	0.412751238901	0.231098118465	0.36595826421	0.273966433072	0.279972377676
16	0.237034354091	0.186206368864	0.057356290026	0.349072198397	0.139637242172	0.292580783547	0.178741920387	0.234130874786
17	0.194411756856	0.150843181923	0.0428451963417	0.279160316022	0.131744306061	0.286634726157	0.0801309684736	0.17690315599
18	0.131403603672	0.118245782758	0.0402186303793	0.11189061731	0.118155303775	0.278516171034	0.0730244747814	0.133342166579
19	0.0784122779472	0.0345138099166	0.0365348804413	0.110035743153	0.0644680652184	0.20504091824	0.0459495951428	0.124431289845
20	0.0429847211245	0.0245141921892	0.0358671379116	0.0831713612764	0.0612362819301	0.11825881249	0.00639700084286	0.0722127292152
