subclone_ID	frequencies
1	0.96648942323	0.985107290073	0.95831934495	0.972645931956
2	0.948704106139	0.908346180801	0.936679130216	0.892979583893
3	0.435721589592	0.501859937444	0.574451557505	0.723992203573
4	0.40429870696	0.379117035181	0.49692725344	0.301531252293
5	0.364330779218	0.286930193363	0.435241994399	0.250639231307
6	0.347715157157	0.27772422436	0.326316501971	0.219810150619
7	0.198862601267	0.265880920595	0.318349234985	0.152648775806
8	0.197057452694	0.22081689348	0.297284081692	0.112083938673
9	0.151118274407	0.151392799405	0.239598096608	0.107316898297
10	0.126148545134	0.122862113542	0.217662988919	0.0746088514917
11	0.1183173382	0.0749422527075	0.215255460746	0.0573617692882
12	0.030366025826	0.0143915880444	0.112971281979	0.00262612886334
13	0.0833760253895	0.0599556783038	0.056134208101	0.0433403864633
14	0.00456921508173	0.076642242704	0.037029038795	0.140193626594
15	0.00309741275737	0.00813993850863	0.0104170375096	0.0106697626715
16	0.418489486303	0.388242948212	0.352962816217	0.163080885773
17	0.410299108861	0.239060149523	0.346375753499	0.104724335685
18	0.287153656837	0.220629436288	0.340724354187	0.082959928462
19	0.161452418328	0.126425058163	0.334071909315	0.0771238462471
20	0.0260532337679	0.118933712923	0.192397639413	0.0565838029871
