subclone_ID	frequencies
1	0.555281176208	0.704126391001	0.703801368442	0.518769856724	0.807272966895	0.781839082714	0.636119870828	0.850612369131	0.718702111723	0.786629234472	0.562912853003
2	0.553171587571	0.542517661123	0.576689888192	0.506553878602	0.787086335544	0.755192191963	0.633817091517	0.707420180346	0.615656058435	0.6400360203	0.552006399745
3	0.247807767781	0.225911730501	0.111302992662	0.153202654396	0.371255442251	0.418549505315	0.280146998043	0.163190067097	0.265374251915	0.210507722256	0.107877200345
4	0.294533635998	0.279424858017	0.404405948161	0.19255906036	0.329420456511	0.279826284109	0.333839859493	0.526439935124	0.321750764994	0.391932829716	0.31495983028
5	0.0482252835212	0.0545067044148	0.0172745434575	0.0464804097081	0.017997949042	0.116158116321	0.0569788906632	0.0253344543975	0.0438083581412	0.0208583627146	0.0162780454751
6	0.203125506648	0.214599129523	0.295089957872	0.103053232768	0.295007134365	0.0954349462934	0.238511997028	0.433026101587	0.251117091148	0.325369261762	0.274741251573
7	0.176336615951	0.14073444718	0.204969995443	0.0540009899475	0.144978820716	0.0268121548624	0.136508490455	0.259588442765	0.192870152748	0.199354804057	0.1560145764
8	0.17118675719	0.0982783480604	0.162656788955	0.0225508594546	0.0824513627768	0.0230715625976	0.0877030747386	0.166038156639	0.171575170332	0.196722877215	0.154031561497
9	0.162954668104	0.0320887630741	0.0147099430264	0.00461820001552	0.0250570324128	0.0193580285766	0.080044311917	0.104259771519	0.0490295796533	0.0238255826802	0.0862977300603
10	0.00799952230723	0.0513021163898	0.0301155898563	0.00455582651867	0.0797279759878	0.0335229508123	0.00043816959316	0.151319271444	0.0238760677202	0.0677369847418	0.100187976372
11	0.318908153082	0.273254219262	0.250699084343	0.47695311801	0.109504738651	0.111684539401	0.346983203385	0.0957555690622	0.143166397104	0.164667792456	0.37949680591
12	0.309066726022	0.208145214556	0.130319491644	0.375982472145	0.0963523491705	0.0630912393902	0.260972398167	0.0883610584362	0.139081838962	0.0977770787474	0.365241074652
13	0.263296771187	0.150563576331	0.110741728447	0.350949279511	0.0674766146955	0.0244637182548	0.24074989135	0.0861644640236	0.0562980269798	0.0621461042737	0.343368692056
14	0.173177823139	0.0579846933273	0.0623904570442	0.202495590858	0.0645737522431	0.0157630658914	0.149140754014	0.0841415692167	0.0527273719024	0.0122791529581	0.329729777462
15	0.168055219325	0.0497269011209	0.00549980811822	0.070369394138	0.0373162590344	0.00126015127709	0.0666897549544	0.01829380024	0.0452478504764	0.00757620457952	0.110244713352
16	0.0251032230254	0.00255791085001	0.0169071709948	0.0233497884105	0.0554636603237	0.115444795487	0.0667299567689	0.026004693452	0.00359678170293	0.00362528528932	0.0151005493815
17	0.00441824313638	0.0306004580525	0.0409403753253	0.0134418271983	0.0340882186673	0.00100468237431	0.00728495464762	0.0202347435933	0.11444319369	0.112549458684	0.00965603256589
18	0.107168912451	0.193314099546	0.0882508889943	0.0408133457093	0.171725588373	0.236688317332	0.0966554870538	0.102552056452	0.136490548459	0.19601900873	0.0778738851532
19	0.0559252905881	0.180346512783	0.0475050651479	0.0266813937374	0.068129702023	0.221151243087	0.0904449894098	0.07208015767	0.126998929183	0.179513452962	0.0530449114873
20	0.0556262218749	0.129879359006	0.0400523872664	0.00170778977475	0.0143167686267	0.191961186561	0.0878772287506	0.0316261672397	0.0313675323177	0.00290943124736	0.0426776644091
