subclone_ID	frequencies
1	0.962663471845	0.935102166754
2	0.925253509866	0.918726641085
3	0.869715030118	0.916717049032
4	0.821074148711	0.794589010562
5	0.727862195057	0.677729854328
6	0.00847424034862	0.00494969089914
7	0.628416700062	0.644424137732
8	0.261297363824	0.216524931579
9	0.189258200112	0.127021412959
10	0.17545792345	0.121948723064
11	0.146503882285	0.0591984558594
12	0.0361630960793	0.00404211295928
13	0.279525025836	0.383170929932
14	0.268795399479	0.287825548386
15	0.173722634417	0.226130293187
16	0.145403892682	0.177826409798
17	0.111690295867	0.177333513465
18	0.0903606094622	0.0612265749957
19	0.0146442129049	0.0267986699319
20	0.070671447942	0.0158382183077
