subclone_ID	frequencies
1	0.0320937234064	0.0294913497318	0.0481246763959	0.0276358355116	0.00688382091212	0.00120994100091
2	0.942209932296	0.886391268072	0.883475599481	0.907147249107	0.855372507109	0.950840979625
3	0.876856588415	0.872316713691	0.790966226347	0.85134365395	0.834910513337	0.88085332787
4	0.863001076308	0.730700183134	0.766316261754	0.829578349006	0.81532255801	0.781587862705
5	0.576346106614	0.392022635666	0.35443215345	0.707744442884	0.662214977554	0.620856580731
6	0.488374211199	0.354646488123	0.346159934544	0.703023883433	0.643790205833	0.567789883644
7	0.153153683829	0.119788926596	0.0394085444356	0.110367032393	0.270680029836	0.226499824184
8	0.00565667196198	0.0647656215781	0.0460248567919	0.0455215221663	0.0817267258536	0.014173781533
9	0.14645587492	0.220749934984	0.393780147162	0.0586306059862	0.116990228835	0.13674983328
10	0.134642538165	0.131367781299	0.157741404337	0.0542213462755	0.0765458874124	0.0666830671952
11	0.109149077113	0.0348443798842	0.0509859275247	0.00523698045404	0.00142920610961	0.0149620552645
12	0.134073440674	0.0746975927874	0.0186675666487	0.101006863718	0.207841584504	0.182752198517
13	0.0990491586635	0.0248284042193	0.0145349628441	0.035326283616	0.200229677315	0.0715250599299
14	0.279411400958	0.234480069792	0.232867945942	0.47830388078	0.368170412284	0.277983497843
15	0.266984446242	0.197510795355	0.23130270096	0.458527041783	0.3658960918	0.172787412597
16	0.195794524302	0.195478527487	0.213147524727	0.433325458984	0.310082476114	0.156819218802
17	0.111360877923	0.141776515829	0.144416149658	0.386042282353	0.159489841373	0.0317570044433
18	0.0680805256842	0.139049407962	0.12119913959	0.284418266311	0.101919555338	0.0236568511755
19	0.0607530461446	0.0477787516883	0.0502656447388	0.162727806076	0.0282284410626	0.00836717468159
20	0.0233282492543	0.0240077159009	0.0945755324839	0.000373134317664	0.010638679698	0.0180008871639
