subclone_ID	frequencies
1	0.966694698532	0.924789931011
2	0.298468136885	0.401810880174
3	0.23543181583	0.382303438449
4	0.215779851163	0.366304261595
5	0.194209703968	0.33337313873
6	0.162377801578	0.158999306084
7	0.126156836428	0.139472552167
8	0.0309709723347	0.052899423353
9	0.640744627368	0.419134223654
10	0.622437594436	0.39812893223
11	0.542086774343	0.350844549574
12	0.51571314805	0.337905590727
13	0.424456174164	0.286749861216
14	0.380394051228	0.269212393115
15	0.366079188897	0.238479310966
16	0.296896723868	0.215375963254
17	0.232559230321	0.21095220876
18	0.210777446526	0.20228664761
19	0.150931370947	0.164546105384
20	0.067406189563	0.131294697025
