subclone_ID	frequencies
1	0.875729624978	0.782621036794	0.67711274198	0.60347889934	0.587175945439	0.768737798801	0.691950892257	0.731072581731	0.861276491748	0.768118506872
2	0.672935497523	0.771928865886	0.673036376686	0.562730958742	0.536566615044	0.728432564676	0.681614466158	0.679781712382	0.786157584438	0.608789070891
3	0.47787081873	0.545063839248	0.436288841031	0.405806287636	0.3784856175	0.524932205852	0.485028042341	0.451443601756	0.542691865257	0.350683899689
4	0.457297497477	0.54478022163	0.435265980125	0.404103932383	0.351145290185	0.34915195679	0.431904215336	0.421100805775	0.521711880294	0.276484408069
5	0.382921430842	0.503476290397	0.43187166133	0.401081291897	0.331519072212	0.263909550887	0.37115800025	0.298730329049	0.495746352063	0.252281838756
6	0.0717959740111	0.0608909626772	0.256399590464	0.0195954330401	0.0154347723468	0.0155550175279	0.0180452400326	0.0265796682784	0.0273423640832	0.0222893102157
7	0.0263685632368	0.100192469021	0.113087630061	0.224648787985	0.190548609998	0.077431678984	0.15175676213	0.0766813110186	0.0589483760234	0.0978182963098
8	0.00237100509168	0.0581779292309	0.050499886691	0.216956455161	0.18954914184	0.045595571104	0.138489105856	0.0676212950265	0.047625215469	0.0158043758048
9	0.181406245083	0.194361294325	0.150733589827	0.156498319487	0.0345521877272	0.131015132059	0.133183453189	0.187215064036	0.172858421316	0.23178511385
10	0.0831411482225	0.180450742337	0.109012329429	0.114585135329	0.0178300411181	0.0258019159294	0.0922986681944	0.177734767162	0.167566740217	0.0922719227425
11	0.00119246310274	0.0335846363538	0.00800071891432	0.167648966828	0.142359858848	0.0230329449536	0.0883966601803	0.0375969180459	0.0444509601396	0.0142852824706
12	0.0841527163884	0.114133074025	0.149171206628	0.076735158937	0.0543634621944	0.106969675794	0.139247463161	0.0277616053414	0.0491414730781	0.110866825536
13	0.0346935141792	0.060441212173	0.0588905862805	0.0140243070293	0.0542086021169	0.0128877188184	0.128483083819	0.00625762395556	0.0108996417248	0.0808734238402
14	0.30580890736	0.329204933703	0.170872022517	0.24139701875	0.217209665613	0.247396457787	0.308755131377	0.102197945973	0.402491144909	0.229538280312
15	0.298679733769	0.300372445103	0.127858136362	0.195455717841	0.205630937395	0.1970464362	0.270993349487	0.0875016706325	0.359652783311	0.152111591342
16	0.282954471654	0.264832349435	0.11042582213	0.181736653324	0.190851273492	0.0567571459118	0.262860748339	0.0747763339133	0.323490185964	0.150384726094
17	0.158791443979	0.249763942009	0.0535472452236	0.176587006552	0.134462781888	0.0411399471987	0.237007108714	0.0451055514296	0.26485977043	0.0967365600608
18	0.134725240289	0.192978678208	0.0460014218213	0.135609091946	0.117406166907	0.023743107511	0.14559760525	0.0425150597589	0.0362801973088	0.0478611235142
19	0.0174614744919	0.13387450425	0.00710732083799	0.0643840804425	0.103923040167	0.00963553980123	0.03887304569	0.0384854715055	0.023898259397	0.0478335336245
20	0.0822166040963	0.139338125682	0.0856408301596	0.0643547945102	0.00874369432367	0.0156990300681	0.0412442684663	0.152769789399	0.0607498713015	0.0457048136068
