subclone_ID	frequencies
1	0.983008853039	0.958631765884
2	0.755560968146	0.849060886689
3	0.707254592242	0.834373292835
4	0.629547120579	0.788629577506
5	0.578893313134	0.639523006253
6	0.568647757049	0.603448760439
7	0.471474651229	0.574522396733
8	0.460078001449	0.415672005043
9	0.213475545992	0.260487442519
10	0.0911317970079	0.0498038618808
11	0.0243375564938	0.0430686703209
12	0.0195462946223	0.0269262497263
13	0.0307304087772	0.0935311328475
14	0.000545249621209	0.0335436532731
15	0.176337074474	0.0997502599258
16	0.164362613014	0.0603297866166
17	0.151413275482	0.0370663144848
18	0.176557561948	0.106948610606
19	0.174782626294	0.0957542867518
20	0.0403335857738	0.0476253624392
