subclone_ID	frequencies
1	0.852731437761	0.994943928176
2	0.824977686728	0.973130728132
3	0.712404086742	0.937907822149
4	0.682267678823	0.913309583278
5	0.636811344315	0.906989522043
6	0.525017128883	0.806785797452
7	0.384759486168	0.5743143518
8	0.120262616103	0.171124436176
9	0.246699006886	0.37571729196
10	0.0879198228013	0.179300691663
11	0.133799794399	0.0718272958813
12	0.058820079776	0.0522906983503
13	0.0455151804252	0.00340305508936
14	0.154517475837	0.0877063127314
15	0.119152816115	0.0293381896016
16	0.115502965013	0.162349761355
17	0.0858171682589	0.132140018964
18	0.0432073420469	0.106879178299
19	0.0262744303996	0.0326176442574
20	0.040810024798	0.00512695581618
