subclone_ID	frequencies
1	0.269812687448	0.378536343081	0.219338953173	0.405883692401	0.214266124025	0.286588221775	0.429314059748	0.484155646871	0.429351689813	0.29082880526	0.508562288397	0.223944007651
2	0.00469445888763	0.020795279797	0.00676889056016	0.0174204005711	0.0110233563604	0.00806272359016	0.00461696164296	0.0684973837202	0.0163043998279	0.06626410798	0.160452401248	0.03221992803
3	0.0651331738104	0.18748330931	0.0436427304019	0.038702103666	0.0955838195419	0.101788390933	0.21334083021	0.0573502236664	0.194929798019	0.000967191968231	0.0694341425976	0.132855100327
4	0.0575874994423	0.118706441195	0.0184902645922	0.00606118927986	0.0594480267235	0.0936106522674	0.0803630289399	0.0261749422464	0.158933563385	0.000367722636519	0.0304587388616	0.0634013152288
5	0.526214317295	0.520454686264	0.698870178933	0.50503360514	0.661352251297	0.587542377954	0.553998589869	0.410425626268	0.416540637299	0.559166753296	0.340634740887	0.720829662023
6	0.49703752454	0.492949798243	0.660570374806	0.453631253176	0.627687596544	0.566674399046	0.551633007977	0.303530137698	0.393508286591	0.429517520794	0.328365638097	0.685165455607
7	0.171389466041	0.193775168296	0.355587130895	0.111960553667	0.059986337849	0.0890984452035	0.123486269735	0.110603801172	0.0305791084645	0.173098105405	0.0597327772507	0.203321336872
8	0.141689490627	0.161489702831	0.0487656350265	0.00809121513324	0.0236089612304	0.0121928749793	0.063151833933	0.0471831329501	0.0135810500622	0.0422043027922	0.0185775591457	0.119653820917
9	0.293290703128	0.268993227114	0.297708545418	0.33952346974	0.566955622184	0.470734113531	0.288698347355	0.17545463959	0.232262718808	0.240030253711	0.235904238762	0.46274272852
10	0.26138177442	0.265387482689	0.269331977726	0.287046063243	0.470130849562	0.419661249535	0.28836149448	0.143269723499	0.210916150557	0.229178996654	0.222598250279	0.444541631837
11	0.203918728547	0.195874433299	0.264333792149	0.265252665162	0.418160824598	0.342341846952	0.271358466663	0.142078327158	0.183783086798	0.2280040201	0.100516367778	0.406635908627
12	0.170128184754	0.140487227943	0.228102289948	0.227473782443	0.344489461144	0.322112454587	0.269621446375	0.0805982080666	0.153203018739	0.197249237585	0.0658503298738	0.288674870075
13	0.158146360672	0.118626655922	0.225034319306	0.144156064834	0.163472434255	0.226641918753	0.237230938491	0.0776481322609	0.0375320728777	0.140546763692	0.0572801104197	0.242320573398
14	0.0341845485001	0.0491446593032	0.147952841366	0.0816205531435	0.151384864528	0.0113828857949	0.176217180746	0.066556544896	0.0140347334691	0.0692131159242	0.03048081353	0.211348693627
15	0.0233986483448	0.0318173785403	0.0612000351658	0.0652144020885	0.0168938281589	0.00985567025718	0.107201206602	0.0197784268217	0.00923779033719	0.0485414359473	0.0154563239064	0.203872442882
16	0.177096419831	0.143380002672	0.161726335424	0.199579059058	0.0643698009738	0.161253777983	0.171620638609	0.33075904356	0.211022226084	0.199316160281	0.17625049124	0.052549544677
17	0.0656506708315	0.0828264582932	0.0804837466674	0.0423988838606	0.016222631171	0.158837600098	0.0767775377769	0.232019998319	0.176422512781	0.163394304572	0.162376104488	0.0436151906643
18	0.0365066733914	0.0308763686832	0.0484320871725	0.0272641902244	0.00154459287818	0.143282072741	0.035733239159	0.0550130603819	0.125121166806	0.0866795710953	0.0524928618732	0.0180773062442
19	0.195005866319	0.0726838858746	0.0746201203998	0.0821515903056	0.12007027752	0.0954612304105	0.0116566976545	0.055865583404	0.0195670972182	0.0677452251988	0.12585271262	0.0508190960771
20	0.137117860349	0.0113990189035	0.0671427871245	0.0482960494745	0.0758987599196	0.0632581688735	0.00647326201712	0.0352932106428	0.00607909603878	0.0140078088929	0.0288088828063	0.0447596555222
