subclone_ID	frequencies
1	0.962817181822	0.907968251713	0.982717256793	0.984447060453	0.996833532907	0.972948981558	0.986503265957	0.884306591248	0.956166560783	0.982510726718	0.953664162839	0.972797600333	0.914704286131	0.833273389835	0.996209776187	0.836649463121
2	0.927828945474	0.850963864233	0.93324221859	0.977420931361	0.902982903283	0.938357567927	0.948268615601	0.784060171658	0.94903457005	0.935894827772	0.882709443594	0.890382509043	0.896162397349	0.832349967886	0.949994829929	0.801270261543
3	0.00656601450837	0.00499063218937	0.0253719297742	0.0674766152266	0.00743983573118	0.0234177227711	0.0772903173117	0.0670089979689	0.080945455205	0.220636000146	0.0723511949286	0.00335623285989	0.022978875009	0.010926711225	0.0141112587733	0.0960862969044
4	0.897960971915	0.798966384843	0.86342048707	0.825381780373	0.830788159943	0.87614451723	0.84928420671	0.706982372521	0.778976513281	0.700411270241	0.765516341476	0.87913573678	0.780947383905	0.792004844053	0.868337428161	0.510966632898
5	0.588871477719	0.659785560416	0.546555741689	0.429792177554	0.650675263082	0.585670592883	0.635741147011	0.560211793943	0.407912628847	0.571050047513	0.608519808076	0.551360227447	0.439746463193	0.513570079033	0.57111864257	0.359884301199
6	0.354815537487	0.0964228223398	0.118991575555	0.177420078682	0.484595423833	0.300242753722	0.123839799416	0.124326850428	0.156628261789	0.0952784288557	0.0718397015626	0.0525087043308	0.233312497847	0.0894512099022	0.115653121785	0.220334255083
7	0.342041720687	0.0477943525951	0.113860644268	0.160549680781	0.361206891085	0.257109306012	0.110843831238	0.0841550757925	0.117364067507	0.0460726571988	0.0706667076078	0.0492007387454	0.232326702557	0.0822961861719	0.0788023607912	0.215401947755
8	0.104463653149	0.0443800637692	0.0914511394438	0.131001861999	0.256855652762	0.174104337117	0.108610059274	0.0705906294016	0.0575502258902	0.0339388445176	0.0223774574752	0.0359103324853	0.152653280759	0.066674710892	0.0594557285098	0.152183439673
9	0.0184856069116	0.0109559406807	0.0360062614097	0.0585212083438	0.178942084976	0.126400774303	0.0683089825713	0.0704504746769	0.00601089849186	0.00602188310019	0.0151987190469	0.0181407879015	0.0745422725767	0.0196325623397	0.0356907226973	0.0561115100291
10	0.267066478307	0.138830799698	0.291884436878	0.368304311564	0.124465636002	0.252127343201	0.149923598924	0.128907652234	0.256568040441	0.0568612966061	0.0914944347507	0.303981347243	0.291660092405	0.232786113905	0.275493580388	0.11599396041
11	0.180063515391	0.0817814111817	0.226739096816	0.310362653651	0.0869702102733	0.191355496193	0.144674302566	0.115949709908	0.208674784152	0.0485800423217	0.086574274443	0.200405217844	0.0975525262221	0.20088841897	0.200360137908	0.0377218816944
12	0.142722518672	0.0658933623261	0.196670072595	0.290176896973	0.0726669673563	0.176095115378	0.0374410194545	0.102808048306	0.0290612739363	0.0273010583338	0.054200688409	0.176790352606	0.0466760245923	0.0791744451781	0.0901542023024	0.0292563133769
13	0.101906736152	0.0273567006941	0.0388829754802	0.151809881163	0.0668097137702	0.0324577686885	0.0338710437495	0.0724063876267	0.0252897443454	0.0185973884602	0.019336549625	0.0671969057052	0.00932726553631	0.00954966581824	0.0519934686296	0.0233658083709
14	0.172721000286	0.546898781897	0.400981709304	0.229693655928	0.149341451502	0.231940567451	0.463294979518	0.382479424361	0.24741718164	0.349785999717	0.533491812684	0.453432319172	0.155446673834	0.402715207341	0.409712861773	0.132047238815
15	0.135498622783	0.507058543731	0.307332661791	0.206125733255	0.136204472523	0.157321047752	0.395941394115	0.328462941675	0.229603443548	0.254128321439	0.487442179355	0.396130963004	0.147290231345	0.194213101743	0.360050536013	0.127023794329
16	0.0816211598673	0.500920220726	0.267249530495	0.131543616091	0.134578074782	0.108818463551	0.280914754703	0.318663782122	0.227311722165	0.23841697808	0.394929973268	0.342994150372	0.125306189201	0.176677859869	0.281060789892	0.100504034426
17	0.0795072164541	0.495753653868	0.227130169039	0.123162329891	0.0993425791334	0.105556547441	0.273342255878	0.293450892849	0.191235372173	0.175344511099	0.375567567494	0.122340936613	0.0903843623054	0.136722176025	0.216524582982	0.0786553019286
18	0.0549003776261	0.377643889151	0.154981325652	0.106093888436	0.0454492042169	0.0641351344365	0.205194164855	0.284109114118	0.152864494157	0.0665664834418	0.36041333798	0.115002986344	0.0614197595228	0.105556957168	0.0863488479383	0.0734026773689
19	0.0535914532276	0.249427373344	0.0598465070977	0.0915317843522	0.0215998278982	0.0414085823445	0.0369005598244	0.264857442312	0.0927862218412	0.0634265013284	0.336642237235	0.0664508118157	0.0309437484382	0.0279616171301	0.0418307674264	0.0691695963861
20	0.0506485270829	0.0766738402466	0.0168465430364	0.0307364302403	0.00975907031678	0.017886697077	0.0147462233272	0.2048199355	0.0175056347267	0.0536392150533	0.0502184017612	0.0206116935723	0.0105270796112	0.0106666415299	0.000619096998976	0.0359262186064
