subclone_ID	frequencies
1	0.308587491357	0.456607650239
2	0.109283391469	0.0134529741305
3	0.292477634004	0.437876892243
4	0.25829927778	0.261076618465
5	0.00805931872654	0.0920561450736
6	0.00400604861169	0.021650404271
7	0.0439049034508	0.0991562167945
8	0.025684465824	0.0492230166754
9	0.090285860304	0.0087605197038
10	0.173250532665	0.138830564579
11	0.160619496669	0.0777281596282
12	0.0198144087309	0.0622297686919
13	0.0705894054605	0.105445467603
14	0.0617122529865	0.0741603536432
15	0.434116789592	0.303960878252
16	0.342923533113	0.265466454946
17	0.334443984346	0.252766041585
18	0.315924489226	0.12008843817
19	0.156701563888	0.108459111298
20	0.00152422939547	0.0951169330183
